feature,importance
f_1001,3.7939903e-05
f_303,3.776162e-05
f_1238,3.764386e-05
f_5213,3.7639868e-05
f_1990,3.763661e-05
f_898,3.760192e-05
f_4953,3.734512e-05
f_3854,3.7316793e-05
f_1070,3.7309655e-05
f_1176,3.728681e-05
f_4522,3.7221605e-05
f_4042,3.7089765e-05
f_5775,3.6969905e-05
f_3655,3.6963724e-05
f_328,3.6881775e-05
f_3392,3.6868096e-05
f_5427,3.6855356e-05
f_1942,3.655042e-05
f_5886,3.6541165e-05
f_4579,3.654075e-05
f_1244,3.6397254e-05
f_921,3.6389265e-05
f_1150,3.627308e-05
f_2449,3.618127e-05
f_5130,3.61453e-05
f_3348,3.604711e-05
f_4995,3.6024405e-05
f_5013,3.602046e-05
f_78,3.5925892e-05
f_4220,3.5683446e-05
f_817,3.5654517e-05
f_3499,3.5435198e-05
f_2272,3.5363704e-05
f_5721,3.5346988e-05
f_5623,3.5339643e-05
f_6197,3.5310117e-05
f_5890,3.5283538e-05
f_5583,3.515249e-05
f_571,3.511243e-05
f_1630,3.510636e-05
f_5974,3.495385e-05
f_446,3.4675748e-05
f_4675,3.4452038e-05
f_3928,3.444535e-05
f_3379,3.4246685e-05
f_4086,3.4164426e-05
f_6075,3.407557e-05
f_5227,3.4026976e-05
f_3018,3.3981345e-05
f_1231,3.3860575e-05
f_2687,3.3833767e-05
f_5376,3.3656903e-05
f_402,3.364203e-05
f_3050,3.355616e-05
f_826,3.355502e-05
f_4780,3.3507542e-05
f_4414,3.34975e-05
f_169,3.347979e-05
f_1289,3.3424192e-05
f_860,3.3387525e-05
f_3341,3.3330445e-05
f_1788,3.3266984e-05
f_2298,3.3126522e-05
f_3415,3.3104698e-05
f_717,3.2889173e-05
f_1163,3.2780645e-05
f_5891,3.275876e-05
f_1768,3.259166e-05
f_3253,3.2222124e-05
f_6017,3.211322e-05
f_4147,3.2104555e-05
f_3412,3.208749e-05
f_3909,3.1814925e-05
f_3342,3.181219e-05
f_2261,3.171591e-05
f_3332,3.159211e-05
f_3767,3.141365e-05
f_2981,3.1316038e-05
f_5424,3.115575e-05
f_4462,3.087995e-05
f_3278,3.074883e-05
f_1338,3.0715753e-05
f_3234,3.0640655e-05
f_2685,3.0632873e-05
f_3090,3.0483818e-05
f_3051,3.0335932e-05
f_1315,3.0223575e-05
f_5807,3.017046e-05
f_119,2.9889887e-05
f_4946,2.9814362e-05
f_3994,2.9614626e-05
f_997,2.9391269e-05
f_4512,2.9274828e-05
f_5297,2.9087707e-05
f_3286,2.9062665e-05
f_4297,2.8707978e-05
f_2464,2.8522409e-05
f_2696,2.8240396e-05
f_4766,2.8133794e-05
f_867,2.7593815e-05
f_1671,2.7364178e-05
f_1531,2.712427e-05
f_312,2.70829e-05
f_601,2.70319e-05
f_5796,2.6969978e-05
f_144,2.6966956e-05
f_3997,2.691162e-05
f_66,2.689987e-05
f_4980,2.6897718e-05
f_2824,2.6779247e-05
f_1534,2.668214e-05
f_6033,2.6379272e-05
f_835,2.6242697e-05
f_922,2.6202439e-05
f_307,2.619005e-05
f_3462,2.6093154e-05
f_4795,2.5703555e-05
f_383,2.5613024e-05
f_3272,2.557708e-05
f_1047,2.5438329e-05
f_5143,2.5289593e-05
f_2426,2.5011423e-05
f_4199,2.4940135e-05
f_5254,2.4843916e-05
f_1265,2.4751684e-05
f_2059,2.3983474e-05
f_3457,2.3833318e-05
f_5338,2.374399e-05
f_1734,2.3693092e-05
f_1399,2.3571245e-05
f_3914,2.3567542e-05
f_2182,2.3559707e-05
f_3500,2.348332e-05
f_4950,2.3328239e-05
f_3539,2.2953433e-05
f_3451,2.2909126e-05
f_54,2.2901584e-05
f_5193,2.2892349e-05
f_768,2.2786015e-05
f_204,2.2396325e-05
f_6065,2.1850401e-05
f_3538,2.1804242e-05
f_1137,2.177531e-05
f_1039,2.1741103e-05
f_5263,2.1413422e-05
f_5630,2.1238093e-05
f_5759,2.1129703e-05
f_2082,2.108882e-05
f_2027,2.1036141e-05
f_1122,2.074339e-05
f_5604,2.0603336e-05
f_933,2.0584688e-05
f_3084,2.0532654e-05
f_1577,2.0448319e-05
f_4713,2.0234571e-05
f_3855,2.0157677e-05
f_3896,2.0137146e-05
f_1448,1.9995463e-05
f_3659,1.9897905e-05
f_1309,1.9810615e-05
f_1861,1.9373676e-05
f_2348,1.9338398e-05
f_1509,1.9304605e-05
f_1835,1.9218525e-05
f_3292,1.9042984e-05
f_1133,1.9031066e-05
f_4929,1.8964778e-05
f_2230,1.8838395e-05
f_5092,1.8783496e-05
f_1580,1.8087512e-05
f_83,1.7693485e-05
f_4503,1.7617915e-05
f_3260,1.7612094e-05
f_4368,1.7505725e-05
f_782,1.7427785e-05
f_609,1.7391874e-05
f_485,1.7247225e-05
f_3213,1.686571e-05
f_5369,1.6579019e-05
f_2064,1.649845e-05
f_281,1.6453323e-05
f_839,1.6225289e-05
f_2341,1.616201e-05
f_321,1.5932812e-05
f_3900,1.5769963e-05
f_3533,1.5756255e-05
f_2442,1.541192e-05
f_4861,1.5179027e-05
f_6190,1.4821109e-05
f_4836,1.46531e-05
f_5788,1.4500537e-05
f_3905,1.4449968e-05
f_1497,1.442041e-05
f_769,1.4368182e-05
f_3390,1.3305425e-05
f_3438,1.3253348e-05
f_5808,1.3116812e-05
f_3441,1.2962326e-05
f_845,1.2806005e-05
f_4056,1.2690294e-05
f_4155,1.2617541e-05
f_5524,1.2591202e-05
f_3395,1.236802e-05
f_3742,1.2093792e-05
f_4498,1.2054416e-05
f_5257,1.1987423e-05
f_1892,1.192566e-05
f_3550,1.1898669e-05
f_229,1.188999e-05
f_606,1.1838157e-05
f_2749,1.181496e-05
f_2105,1.1700679e-05
f_3902,1.1606068e-05
f_3523,1.1187727e-05
f_5443,1.1186783e-05
f_5450,1.1102934e-05
f_4695,1.1084198e-05
f_1779,1.0936081e-05
f_5848,1.0786053e-05
f_2569,1.0136852e-05
f_1973,1.0128031e-05
f_5990,9.682214e-06
f_352,9.331767e-06
f_3329,9.249002e-06
f_1059,8.83127e-06
f_2157,8.752457e-06
f_1413,8.734639e-06
f_3798,8.648363e-06
f_3195,8.632945e-06
f_2693,8.53559e-06
f_4864,8.061105e-06
f_2531,7.962459e-06
f_2671,7.8162775e-06
f_2362,7.721031e-06
f_2900,7.6834895e-06
f_2343,7.5861794e-06
f_4188,7.51325e-06
f_2826,7.3962165e-06
f_1820,7.143476e-06
f_1037,6.816236e-06
f_664,6.4760025e-06
f_3466,6.437756e-06
f_736,6.0873263e-06
f_5741,5.819114e-06
f_3377,5.5327932e-06
f_857,5.476279e-06
f_160,5.4330044e-06
f_5199,5.3005874e-06
f_3212,5.2852747e-06
f_4000,4.660291e-06
f_2190,4.560105e-06
f_5280,4.271579e-06
f_671,4.1092776e-06
f_3101,4.0968403e-06
f_5898,4.0492437e-06
f_1799,3.8617854e-06
f_5258,3.724932e-06
f_5706,3.1377801e-06
f_233,2.970945e-06
f_5662,2.7851981e-06
f_4697,2.5456447e-06
f_4093,2.421449e-06
f_1237,2.4046012e-06
f_381,2.1295357e-06
f_3305,1.9897095e-06
f_3674,1.8274345e-06
f_1054,1.5168655e-06
f_468,1.3465901e-06
f_2874,1.2306328e-06
f_5043,1.1065781e-06
f_4830,4.1743218e-07
f_981,7.561129e-08
f_311,0.0
f_5285,0.0
f_4734,0.0
f_5284,0.0
f_5490,0.0
f_5260,0.0
f_4699,0.0
f_4735,0.0
f_5463,0.0
f_29,0.0
f_5261,0.0
f_6169,0.0
f_4740,0.0
f_4739,0.0
f_240,0.0
f_4696,0.0
f_4700,0.0
f_310,0.0
f_5264,0.0
f_5967,0.0
f_5805,0.0
f_5245,0.0
f_6056,0.0
f_4687,0.0
f_4731,0.0
f_5968,0.0
f_4702,0.0
f_5833,0.0
f_5804,0.0
f_4761,0.0
f_5464,0.0
f_5835,0.0
f_121,0.0
f_5283,0.0
f_5803,0.0
f_5492,0.0
f_5268,0.0
f_5494,0.0
f_4689,0.0
f_198,0.0
f_4769,0.0
f_5240,0.0
f_5829,0.0
f_199,0.0
f_16,0.0
f_5291,0.0
f_5830,0.0
f_5831,0.0
f_5295,0.0
f_5239,0.0
f_5865,0.0
f_6052,0.0
f_232,0.0
f_5290,0.0
f_4694,0.0
f_98,0.0
f_4693,0.0
f_5286,0.0
f_4767,0.0
f_6167,0.0
f_5797,0.0
f_4737,0.0
f_5858,0.0
f_5289,0.0
f_5262,0.0
f_1081,0.0
f_5462,0.0
f_5828,0.0
f_5862,0.0
f_20,0.0
f_4704,0.0
f_28,0.0
f_5849,0.0
f_4716,0.0
f_5843,0.0
f_4748,0.0
f_5253,0.0
f_5844,0.0
f_313,0.0
f_5815,0.0
f_5484,0.0
f_5842,0.0
f_4751,0.0
f_23,0.0
f_5814,0.0
f_5813,0.0
f_120,0.0
f_4715,0.0
f_1003,0.0
f_5477,0.0
f_4752,0.0
f_4722,0.0
f_6053,0.0
f_5821,0.0
f_4724,0.0
f_4723,0.0
f_5820,0.0
f_5483,0.0
f_5839,0.0
f_85,0.0
f_5272,0.0
f_5481,0.0
f_5274,0.0
f_4745,0.0
f_4719,0.0
f_4747,0.0
f_5822,0.0
f_22,0.0
f_4757,0.0
f_4742,0.0
f_5972,0.0
f_6180,0.0
f_191,0.0
f_5837,0.0
f_5247,0.0
f_5836,0.0
f_5810,0.0
f_4743,0.0
f_6079,0.0
f_1048,0.0
f_4705,0.0
f_5281,0.0
f_5809,0.0
f_5467,0.0
f_4708,0.0
f_1080,0.0
f_4714,0.0
f_238,0.0
f_4728,0.0
f_5259,0.0
f_124,0.0
f_4712,0.0
f_5485,0.0
f_4711,0.0
f_957,0.0
f_27,0.0
f_5265,0.0
f_4744,0.0
f_5472,0.0
f_239,0.0
f_5845,0.0
f_4755,0.0
f_21,0.0
f_6016,0.0
f_4686,0.0
f_4601,0.0
f_5358,0.0
f_5414,0.0
f_4597,0.0
f_4596,0.0
f_4595,0.0
f_5925,0.0
f_5926,0.0
f_5361,0.0
f_5413,0.0
f_5959,0.0
f_5362,0.0
f_971,0.0
f_5363,0.0
f_5928,0.0
f_5412,0.0
f_5929,0.0
f_5364,0.0
f_4588,0.0
f_4587,0.0
f_5365,0.0
f_5930,0.0
f_4585,0.0
f_4584,0.0
f_5958,0.0
f_5367,0.0
f_330,0.0
f_9,0.0
f_5296,0.0
f_5357,0.0
f_4617,0.0
f_5339,0.0
f_1090,0.0
f_5916,0.0
f_5340,0.0
f_4614,0.0
f_4613,0.0
f_4612,0.0
f_5917,0.0
f_203,0.0
f_4611,0.0
f_4610,0.0
f_4609,0.0
f_4608,0.0
f_5345,0.0
f_5347,0.0
f_5418,0.0
f_4606,0.0
f_5416,0.0
f_5922,0.0
f_4548,0.0
f_1038,0.0
f_5354,0.0
f_5923,0.0
f_1094,0.0
f_5933,0.0
f_5409,0.0
f_4583,0.0
f_216,0.0
f_993,0.0
f_5398,0.0
f_336,0.0
f_956,0.0
f_5381,0.0
f_4562,0.0
f_4561,0.0
f_5382,0.0
f_212,0.0
f_4559,0.0
f_4558,0.0
f_5385,0.0
f_3,0.0
f_5395,0.0
f_4556,0.0
f_4555,0.0
f_5387,0.0
f_5956,0.0
f_5950,0.0
f_5388,0.0
f_5389,0.0
f_4550,0.0
f_5390,0.0
f_5953,0.0
f_1035,0.0
f_5379,0.0
f_932,0.0
f_5378,0.0
f_5404,0.0
f_1096,0.0
f_4580,0.0
f_5408,0.0
f_5407,0.0
f_5935,0.0
f_105,0.0
f_5406,0.0
f_4577,0.0
f_5374,0.0
f_995,0.0
f_5405,0.0
f_5957,0.0
f_5377,0.0
f_205,0.0
f_6063,0.0
f_5942,0.0
f_4569,0.0
f_5943,0.0
f_5401,0.0
f_213,0.0
f_4568,0.0
f_102,0.0
f_5945,0.0
f_5,0.0
f_4618,0.0
f_5960,0.0
f_5913,0.0
f_6073,0.0
f_317,0.0
f_4668,0.0
f_115,0.0
f_113,0.0
f_5881,0.0
f_5448,0.0
f_5309,0.0
f_4666,0.0
f_5310,0.0
f_5883,0.0
f_4664,0.0
f_5447,0.0
f_320,0.0
f_5312,0.0
f_5313,0.0
f_5887,0.0
f_5889,0.0
f_4658,0.0
f_5444,0.0
f_6074,0.0
f_4657,0.0
f_5317,0.0
f_6058,0.0
f_5441,0.0
f_998,0.0
f_5876,0.0
f_6076,0.0
f_1043,0.0
f_4679,0.0
f_1083,0.0
f_5868,0.0
f_5298,0.0
f_5300,0.0
f_5870,0.0
f_5301,0.0
f_5455,0.0
f_6187,0.0
f_4681,0.0
f_117,0.0
f_230,0.0
f_4678,0.0
f_4670,0.0
f_5303,0.0
f_939,0.0
f_4676,0.0
f_5453,0.0
f_6057,0.0
f_5304,0.0
f_5305,0.0
f_1086,0.0
f_4673,0.0
f_5875,0.0
f_4671,0.0
f_5440,0.0
f_4653,0.0
f_5337,0.0
f_4652,0.0
f_4632,0.0
f_4631,0.0
f_327,0.0
f_5906,0.0
f_4629,0.0
f_1034,0.0
f_5907,0.0
f_5964,0.0
f_5908,0.0
f_4627,0.0
f_5909,0.0
f_4626,0.0
f_5429,0.0
f_5428,0.0
f_1042,0.0
f_5333,0.0
f_5425,0.0
f_5962,0.0
f_12,0.0
f_4623,0.0
f_5911,0.0
f_5912,0.0
f_5336,0.0
f_5961,0.0
f_10,0.0
f_976,0.0
f_108,0.0
f_4634,0.0
f_225,0.0
f_5439,0.0
f_202,0.0
f_112,0.0
f_1088,0.0
f_5966,0.0
f_5319,0.0
f_14,0.0
f_6070,0.0
f_4647,0.0
f_5437,0.0
f_5436,0.0
f_4645,0.0
f_1089,0.0
f_5435,0.0
f_4643,0.0
f_5434,0.0
f_4641,0.0
f_4640,0.0
f_5327,0.0
f_5432,0.0
f_4639,0.0
f_4638,0.0
f_324,0.0
f_5902,0.0
f_5884,0.0
f_5976,0.0
f_31,0.0
f_4948,0.0
f_1026,0.0
f_5664,0.0
f_1017,0.0
f_1065,0.0
f_5585,0.0
f_5668,0.0
f_6006,0.0
f_5669,0.0
f_5114,0.0
f_5581,0.0
f_5672,0.0
f_154,0.0
f_5580,0.0
f_55,0.0
f_152,0.0
f_5115,0.0
f_6022,0.0
f_5678,0.0
f_286,0.0
f_261,0.0
f_5119,0.0
f_5679,0.0
f_6023,0.0
f_5120,0.0
f_4951,0.0
f_5112,0.0
f_5391,0.0
f_283,0.0
f_5655,0.0
f_4978,0.0
f_4977,0.0
f_5102,0.0
f_1025,0.0
f_263,0.0
f_5106,0.0
f_5107,0.0
f_6010,0.0
f_1019,0.0
f_6009,0.0
f_156,0.0
f_5108,0.0
f_93,0.0
f_1018,0.0
f_5590,0.0
f_4974,0.0
f_4973,0.0
f_4972,0.0
f_6007,0.0
f_5110,0.0
f_6018,0.0
f_5660,0.0
f_4968,0.0
f_70,0.0
f_1056,0.0
f_5123,0.0
f_4921,0.0
f_1055,0.0
f_51,0.0
f_49,0.0
f_959,0.0
f_4932,0.0
f_5691,0.0
f_6003,0.0
f_94,0.0
f_5695,0.0
f_961,0.0
f_5557,0.0
f_4928,0.0
f_1013,0.0
f_5144,0.0
f_4927,0.0
f_5556,0.0
f_5555,0.0
f_5554,0.0
f_5701,0.0
f_5145,0.0
f_4924,0.0
f_5702,0.0
f_5146,0.0
f_179,0.0
f_4923,0.0
f_6030,0.0
f_258,0.0
f_4934,0.0
f_6004,0.0
f_4941,0.0
f_287,0.0
f_6024,0.0
f_6025,0.0
f_6027,0.0
f_5126,0.0
f_146,0.0
f_5573,0.0
f_145,0.0
f_984,0.0
f_5570,0.0
f_53,0.0
f_5569,0.0
f_288,0.0
f_5132,0.0
f_1066,0.0
f_1015,0.0
f_6028,0.0
f_5133,0.0
f_5134,0.0
f_5565,0.0
f_4939,0.0
f_4938,0.0
f_5688,0.0
f_5562,0.0
f_6011,0.0
f_5101,0.0
f_5649,0.0
f_4981,0.0
f_5039,0.0
f_60,0.0
f_5037,0.0
f_5074,0.0
f_5036,0.0
f_5075,0.0
f_266,0.0
f_5077,0.0
f_5602,0.0
f_5078,0.0
f_5079,0.0
f_948,0.0
f_163,0.0
f_5080,0.0
f_272,0.0
f_5031,0.0
f_5030,0.0
f_273,0.0
f_5081,0.0
f_5028,0.0
f_5027,0.0
f_161,0.0
f_5600,0.0
f_1062,0.0
f_5025,0.0
f_5073,0.0
f_5041,0.0
f_967,0.0
f_5049,0.0
f_5612,0.0
f_65,0.0
f_5058,0.0
f_268,0.0
f_5055,0.0
f_5615,0.0
f_5054,0.0
f_5062,0.0
f_5617,0.0
f_5051,0.0
f_5050,0.0
f_5048,0.0
f_989,0.0
f_5047,0.0
f_168,0.0
f_61,0.0
f_6015,0.0
f_5609,0.0
f_5065,0.0
f_5066,0.0
f_988,0.0
f_5620,0.0
f_5067,0.0
f_5606,0.0
f_5628,0.0
f_5024,0.0
f_5083,0.0
f_158,0.0
f_5002,0.0
f_5001,0.0
f_5091,0.0
f_5644,0.0
f_4999,0.0
f_4998,0.0
f_4997,0.0
f_4996,0.0
f_5645,0.0
f_5094,0.0
f_277,0.0
f_968,0.0
f_5004,0.0
f_279,0.0
f_5095,0.0
f_4989,0.0
f_5593,0.0
f_5096,0.0
f_5098,0.0
f_4987,0.0
f_4985,0.0
f_1064,0.0
f_5100,0.0
f_6012,0.0
f_5003,0.0
f_5005,0.0
f_5599,0.0
f_5016,0.0
f_5084,0.0
f_5629,0.0
f_5597,0.0
f_5085,0.0
f_5022,0.0
f_5632,0.0
f_5086,0.0
f_5088,0.0
f_274,0.0
f_5018,0.0
f_5017,0.0
f_5633,0.0
f_5007,0.0
f_5089,0.0
f_5634,0.0
f_58,0.0
f_5014,0.0
f_5090,0.0
f_5012,0.0
f_5011,0.0
f_1024,0.0
f_5010,0.0
f_68,0.0
f_5008,0.0
f_4922,0.0
f_4920,0.0
f_4773,0.0
f_5777,0.0
f_5520,0.0
f_5981,0.0
f_4825,0.0
f_4824,0.0
f_5208,0.0
f_186,0.0
f_4823,0.0
f_5770,0.0
f_5209,0.0
f_246,0.0
f_5211,0.0
f_4819,0.0
f_4818,0.0
f_5212,0.0
f_5214,0.0
f_5979,0.0
f_80,0.0
f_5978,0.0
f_6040,0.0
f_128,0.0
f_187,0.0
f_6043,0.0
f_4814,0.0
f_5512,0.0
f_6046,0.0
f_5521,0.0
f_185,0.0
f_5768,0.0
f_1007,0.0
f_301,0.0
f_5985,0.0
f_5525,0.0
f_6150,0.0
f_5984,0.0
f_5757,0.0
f_5758,0.0
f_5197,0.0
f_5198,0.0
f_4842,0.0
f_4841,0.0
f_5762,0.0
f_5203,0.0
f_4840,0.0
f_5200,0.0
f_5763,0.0
f_5202,0.0
f_5764,0.0
f_4834,0.0
f_5765,0.0
f_4833,0.0
f_4832,0.0
f_4831,0.0
f_5766,0.0
f_5509,0.0
f_37,0.0
f_5149,0.0
f_4812,0.0
f_4793,0.0
f_4792,0.0
f_4791,0.0
f_4790,0.0
f_5229,0.0
f_4788,0.0
f_5975,0.0
f_5231,0.0
f_308,0.0
f_1077,0.0
f_5232,0.0
f_4781,0.0
f_5233,0.0
f_6161,0.0
f_5793,0.0
f_4778,0.0
f_5954,0.0
f_241,0.0
f_4777,0.0
f_32,0.0
f_4776,0.0
f_4775,0.0
f_5236,0.0
f_5794,0.0
f_4774,0.0
f_943,0.0
f_33,0.0
f_4796,0.0
f_5611,0.0
f_6047,0.0
f_4811,0.0
f_5778,0.0
f_1006,0.0
f_4809,0.0
f_127,0.0
f_6048,0.0
f_4806,0.0
f_5977,0.0
f_4805,0.0
f_4804,0.0
f_35,0.0
f_4797,0.0
f_244,0.0
f_5223,0.0
f_5505,0.0
f_5504,0.0
f_5225,0.0
f_5503,0.0
f_5226,0.0
f_5502,0.0
f_5785,0.0
f_6049,0.0
f_5787,0.0
f_300,0.0
f_5196,0.0
f_5986,0.0
f_39,0.0
f_5545,0.0
f_6136,0.0
f_958,0.0
f_5166,0.0
f_47,0.0
f_5167,0.0
f_5543,0.0
f_4898,0.0
f_1010,0.0
f_5540,0.0
f_4897,0.0
f_253,0.0
f_4896,0.0
f_252,0.0
f_4894,0.0
f_251,0.0
f_71,0.0
f_4891,0.0
f_5175,0.0
f_46,0.0
f_5539,0.0
f_5176,0.0
f_137,0.0
f_1051,0.0
f_5723,0.0
f_4901,0.0
f_4902,0.0
f_4903,0.0
f_4911,0.0
f_5704,0.0
f_5550,0.0
f_4917,0.0
f_5150,0.0
f_4915,0.0
f_5151,0.0
f_5152,0.0
f_5548,0.0
f_4913,0.0
f_5157,0.0
f_293,0.0
f_4910,0.0
f_5164,0.0
f_1012,0.0
f_5158,0.0
f_983,0.0
f_5716,0.0
f_4909,0.0
f_6032,0.0
f_5161,0.0
f_5717,0.0
f_95,0.0
f_5718,0.0
f_5162,0.0
f_136,0.0
f_183,0.0
f_5537,0.0
f_4858,0.0
f_5187,0.0
f_5749,0.0
f_5989,0.0
f_4866,0.0
f_4865,0.0
f_5188,0.0
f_980,0.0
f_5988,0.0
f_73,0.0
f_5189,0.0
f_4859,0.0
f_5529,0.0
f_133,0.0
f_5752,0.0
f_5753,0.0
f_74,0.0
f_75,0.0
f_40,0.0
f_4856,0.0
f_4854,0.0
f_5527,0.0
f_5987,0.0
f_4852,0.0
f_5526,0.0
f_4868,0.0
f_134,0.0
f_5993,0.0
f_4877,0.0
f_5728,0.0
f_4885,0.0
f_295,0.0
f_4883,0.0
f_5535,0.0
f_296,0.0
f_250,0.0
f_5181,0.0
f_5731,0.0
f_5732,0.0
f_5182,0.0
f_135,0.0
f_5745,0.0
f_6036,0.0
f_5736,0.0
f_44,0.0
f_5738,0.0
f_6037,0.0
f_5740,0.0
f_5184,0.0
f_5185,0.0
f_5531,0.0
f_5744,0.0
f_4871,0.0
f_5393,0.0
f_1321,0.0
f_4547,0.0
f_341,0.0
f_2322,0.0
f_2323,0.0
f_2324,0.0
f_2328,0.0
f_1261,0.0
f_895,0.0
f_676,0.0
f_2336,0.0
f_2338,0.0
f_2339,0.0
f_2340,0.0
f_674,0.0
f_2349,0.0
f_2355,0.0
f_2356,0.0
f_1257,0.0
f_2363,0.0
f_2366,0.0
f_1255,0.0
f_2372,0.0
f_2373,0.0
f_2375,0.0
f_2376,0.0
f_2321,0.0
f_2320,0.0
f_2319,0.0
f_2302,0.0
f_2286,0.0
f_682,0.0
f_2288,0.0
f_2289,0.0
f_2290,0.0
f_2292,0.0
f_2293,0.0
f_894,0.0
f_2297,0.0
f_2299,0.0
f_2303,0.0
f_2318,0.0
f_2305,0.0
f_2307,0.0
f_681,0.0
f_2310,0.0
f_2311,0.0
f_2312,0.0
f_679,0.0
f_1263,0.0
f_1262,0.0
f_678,0.0
f_2383,0.0
f_2384,0.0
f_669,0.0
f_1249,0.0
f_2437,0.0
f_2438,0.0
f_2439,0.0
f_2440,0.0
f_2441,0.0
f_2445,0.0
f_2446,0.0
f_2447,0.0
f_2448,0.0
f_2450,0.0
f_2452,0.0
f_2433,0.0
f_2453,0.0
f_2454,0.0
f_2455,0.0
f_2456,0.0
f_652,0.0
f_2459,0.0
f_2465,0.0
f_2468,0.0
f_650,0.0
f_2470,0.0
f_2434,0.0
f_2432,0.0
f_2386,0.0
f_2406,0.0
f_2387,0.0
f_666,0.0
f_2391,0.0
f_2393,0.0
f_1252,0.0
f_2396,0.0
f_2399,0.0
f_663,0.0
f_2402,0.0
f_662,0.0
f_2407,0.0
f_654,0.0
f_2408,0.0
f_2409,0.0
f_2410,0.0
f_660,0.0
f_2412,0.0
f_2416,0.0
f_657,0.0
f_2422,0.0
f_2425,0.0
f_2428,0.0
f_2285,0.0
f_2281,0.0
f_685,0.0
f_712,0.0
f_2154,0.0
f_2155,0.0
f_2156,0.0
f_716,0.0
f_714,0.0
f_713,0.0
f_2162,0.0
f_2163,0.0
f_2164,0.0
f_2165,0.0
f_2169,0.0
f_720,0.0
f_2173,0.0
f_708,0.0
f_2176,0.0
f_2177,0.0
f_707,0.0
f_1270,0.0
f_2183,0.0
f_2184,0.0
f_704,0.0
f_2186,0.0
f_2146,0.0
f_2143,0.0
f_2188,0.0
f_731,0.0
f_2098,0.0
f_2100,0.0
f_2101,0.0
f_735,0.0
f_2104,0.0
f_2106,0.0
f_733,0.0
f_2110,0.0
f_2111,0.0
f_2112,0.0
f_2116,0.0
f_2136,0.0
f_2118,0.0
f_2124,0.0
f_2126,0.0
f_2127,0.0
f_728,0.0
f_726,0.0
f_2130,0.0
f_2131,0.0
f_725,0.0
f_724,0.0
f_2187,0.0
f_703,0.0
f_2277,0.0
f_2254,0.0
f_2238,0.0
f_2239,0.0
f_2241,0.0
f_2243,0.0
f_2246,0.0
f_2247,0.0
f_2249,0.0
f_2250,0.0
f_2251,0.0
f_893,0.0
f_2257,0.0
f_2234,0.0
f_2259,0.0
f_2260,0.0
f_2263,0.0
f_2264,0.0
f_689,0.0
f_2269,0.0
f_2270,0.0
f_2271,0.0
f_2274,0.0
f_2275,0.0
f_2237,0.0
f_694,0.0
f_2191,0.0
f_2206,0.0
f_2192,0.0
f_2194,0.0
f_701,0.0
f_2197,0.0
f_891,0.0
f_2199,0.0
f_2200,0.0
f_2201,0.0
f_2202,0.0
f_2205,0.0
f_2207,0.0
f_2229,0.0
f_2209,0.0
f_892,0.0
f_2212,0.0
f_2214,0.0
f_2215,0.0
f_2219,0.0
f_2220,0.0
f_2221,0.0
f_2222,0.0
f_695,0.0
f_1247,0.0
f_2477,0.0
f_2479,0.0
f_2771,0.0
f_2751,0.0
f_2753,0.0
f_2755,0.0
f_2759,0.0
f_2760,0.0
f_2764,0.0
f_2765,0.0
f_2766,0.0
f_2767,0.0
f_2770,0.0
f_2772,0.0
f_2748,0.0
f_2773,0.0
f_2774,0.0
f_2776,0.0
f_2777,0.0
f_2779,0.0
f_2780,0.0
f_2781,0.0
f_2782,0.0
f_2784,0.0
f_586,0.0
f_2750,0.0
f_2747,0.0
f_2792,0.0
f_2719,0.0
f_2699,0.0
f_2704,0.0
f_2705,0.0
f_1228,0.0
f_2707,0.0
f_2709,0.0
f_2711,0.0
f_592,0.0
f_2714,0.0
f_2716,0.0
f_2721,0.0
f_2746,0.0
f_2728,0.0
f_2729,0.0
f_2732,0.0
f_1225,0.0
f_2736,0.0
f_2737,0.0
f_2740,0.0
f_2741,0.0
f_2743,0.0
f_2745,0.0
f_584,0.0
f_2793,0.0
f_2688,0.0
f_2862,0.0
f_2847,0.0
f_2848,0.0
f_2851,0.0
f_2853,0.0
f_2854,0.0
f_2855,0.0
f_1218,0.0
f_2859,0.0
f_2860,0.0
f_2861,0.0
f_2863,0.0
f_2844,0.0
f_2864,0.0
f_2866,0.0
f_2867,0.0
f_1214,0.0
f_2870,0.0
f_2871,0.0
f_2872,0.0
f_2873,0.0
f_570,0.0
f_2878,0.0
f_2845,0.0
f_2843,0.0
f_2794,0.0
f_1219,0.0
f_2796,0.0
f_2797,0.0
f_583,0.0
f_582,0.0
f_2804,0.0
f_580,0.0
f_2808,0.0
f_1220,0.0
f_2811,0.0
f_2812,0.0
f_2816,0.0
f_2840,0.0
f_2817,0.0
f_2820,0.0
f_2822,0.0
f_2827,0.0
f_2829,0.0
f_2830,0.0
f_2832,0.0
f_2833,0.0
f_2835,0.0
f_2839,0.0
f_2692,0.0
f_2683,0.0
f_2481,0.0
f_900,0.0
f_2535,0.0
f_2536,0.0
f_2537,0.0
f_2538,0.0
f_2539,0.0
f_2540,0.0
f_640,0.0
f_2542,0.0
f_2543,0.0
f_2545,0.0
f_2551,0.0
f_2532,0.0
f_2556,0.0
f_1240,0.0
f_637,0.0
f_636,0.0
f_2565,0.0
f_2566,0.0
f_2567,0.0
f_633,0.0
f_2570,0.0
f_632,0.0
f_1242,0.0
f_2530,0.0
f_2575,0.0
f_2506,0.0
f_2482,0.0
